NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
5203,-153.69254,-178.07373,-155.43095,-127.37331,151.35965,129.92262,191.66357,67.0505,77.7522,156.83757,-167.71048,162.04117,214.97815,95.882576,92.71713,204.4622,-196.83951,-209.17781,103.173874,146.58226,197.05153,15.284671,110.56392,204.85727,-174.57187,208.40001,-130.62622,29.995989,186.56316,-86.83192,-204.93172,-193.99704
5210,-153.69254,-178.07373,-155.43095,-127.37331,151.35965,129.92262,191.66357,67.0505,77.7522,156.83757,-167.71048,162.04117,214.97815,95.882576,92.71713,204.4622,-196.83951,-209.17781,103.173874,146.58226,197.05153,15.284671,110.56392,204.85727,-174.57187,208.40001,-130.62622,29.995989,186.56316,-86.83192,-204.93172,-193.99704
5949,-153.69254,-178.07373,-155.43095,-127.37331,151.35965,129.92262,191.66357,67.0505,77.7522,156.83757,-167.71048,162.04117,214.97815,95.882576,92.71713,204.4622,-196.83951,-209.17781,103.173874,146.58226,197.05153,15.284671,110.56392,204.85727,-174.57187,208.40001,-130.62622,29.995989,186.56316,-86.83192,-204.93172,-193.99704
7821,-153.69254,-178.07375,-155.43095,-127.37331,151.35965,129.92264,191.66359,67.0505,77.7522,156.83759,-167.71048,162.04117,214.97815,95.882576,92.717125,204.4622,-196.83951,-209.17781,103.173874,146.58228,197.05153,15.284672,110.56392,204.85727,-174.57187,208.40001,-130.62622,29.995989,186.56316,-86.83192,-204.93172,-193.99704
2259,-153.69254,-178.07373,-155.43095,-127.37331,151.35965,129.92262,191.66357,67.0505,77.7522,156.83757,-167.71048,162.04117,214.97815,95.882576,92.71713,204.4622,-196.83951,-209.17781,103.173874,146.58226,197.05153,15.284671,110.56392,204.85727,-174.57187,208.40001,-130.62622,29.995989,186.56316,-86.83192,-204.93172,-193.99704
1427,-185.95374,-213.45067,-186.7319,-153.31927,180.92393,155.97638,229.77347,80.77579,93.371735,187.75937,-201.79504,194.8069,259.23886,116.2419,112.22782,245.7446,-236.58507,-251.40308,124.590866,177.05219,236.79214,18.604223,133.07355,245.78506,-209.19592,250.20613,-158.48763,36.590942,225.09334,-105.99375,-247.62009,-232.29596
4818,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
1548,-185.9548,-213.45343,-186.73413,-153.32024,180.92532,155.9779,229.7767,80.77613,93.37372,187.76181,-201.7974,194.80977,259.24258,116.242744,112.228714,245.7475,-236.58804,-251.40578,124.59167,177.05376,236.79506,18.605478,133.07559,245.7878,-209.19788,250.20952,-158.48947,36.590828,225.09572,-105.994545,-247.6229,-232.29878
2204,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
2648,-153.69257,-178.07376,-155.43097,-127.37333,151.35966,129.92265,191.6636,67.05051,77.752205,156.8376,-167.71051,162.04118,214.9782,95.88259,92.71714,204.46223,-196.83954,-209.17784,103.1739,146.58229,197.05156,15.284674,110.563934,204.85728,-174.57188,208.40005,-130.62624,29.995995,186.56319,-86.831924,-204.93173,-193.99707
3023,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
4273,-153.69254,-178.07373,-155.43095,-127.37331,151.35965,129.92262,191.66357,67.0505,77.7522,156.83757,-167.71048,162.04117,214.97815,95.882576,92.71713,204.4622,-196.83951,-209.17781,103.173874,146.58226,197.05153,15.284671,110.56392,204.85727,-174.57187,208.40001,-130.62622,29.995989,186.56316,-86.83192,-204.93172,-193.99704
6202,-153.69128,-178.07053,-155.42838,-127.37222,151.35806,129.92085,191.65982,67.05009,77.749886,156.83472,-167.70776,162.03787,214.97388,95.88162,92.716095,204.4589,-196.83603,-209.1747,103.17296,146.58046,197.04817,15.283209,110.56153,204.85414,-174.5696,208.39612,-130.62407,29.996128,186.56041,-86.831,-204.9285,-193.99377
130,-167.2223,-192.91307,-168.55978,-138.25523,163.76193,140.85056,207.65086,72.807846,84.30496,169.80869,-182.0063,175.78508,233.542,104.420105,100.899284,221.77757,-213.5103,-226.89009,112.1557,159.36118,213.7216,16.676844,120.00604,222.02527,-189.09566,225.93816,-142.31012,32.759987,202.72353,-94.86646,-222.83524,-210.06194
757,-152.65172,-176.93196,-154.42088,-126.53615,150.40533,129.08192,190.4334,66.607544,77.247986,155.83958,-166.61061,160.98376,213.55013,95.22589,92.087715,203.13004,-195.55693,-207.81511,102.48292,145.59918,195.76892,15.177609,109.83746,203.53618,-173.45444,207.05058,-129.72745,29.783491,185.31989,-86.21399,-203.55434,-192.76108
1383,-99.53886,-118.59855,-102.840126,-83.800026,101.616005,86.1375,127.54767,43.974804,51.479916,104.82945,-110.46017,106.9624,140.63812,61.734207,59.976498,135.09544,-130.05905,-138.18895,67.22412,95.42677,130.24297,9.727603,72.7219,136.04219,-116.36096,138.06181,-83.88436,18.97673,121.85094,-54.73292,-133.25671,-129.60175
4679,-162.01868,-187.20627,-163.51064,-134.07013,158.99265,136.64796,201.50302,70.5938,81.785126,164.82047,-176.5083,170.4996,226.40253,101.136375,97.752335,215.11835,-207.099,-220.0786,108.70125,154.44635,207.31076,16.141356,116.374886,215.42307,-183.51039,219.19388,-137.8163,31.69659,196.50844,-91.77605,-215.94965,-203.88388
5747,-132.97256,-155.33876,-135.31996,-110.70622,132.35254,113.181694,167.16405,58.229008,67.71099,136.96225,-145.81415,140.9852,186.54567,82.81172,80.188286,177.93782,-171.30278,-182.03986,89.41936,127.011734,171.51132,13.15497,96.09778,178.55273,-152.31921,181.52327,-112.73733,25.769667,161.81099,-74.53544,-177.51266,-169.38408
4884,-153.69159,-178.0713,-155.42902,-127.37248,151.35844,129.92128,191.66075,67.05019,77.75046,156.83543,-167.70842,162.03868,214.97493,95.88185,92.71635,204.4597,-196.83688,-209.17548,103.17319,146.58089,197.04901,15.283573,110.56211,204.8549,-174.57016,208.39708,-130.6246,29.996092,186.56108,-86.831215,-204.92926,-193.99458
6085,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
7125,-153.69254,-178.07373,-155.43095,-127.37331,151.35965,129.92262,191.66357,67.0505,77.7522,156.83757,-167.71048,162.04117,214.97815,95.882576,92.71713,204.4622,-196.83951,-209.17781,103.173874,146.58226,197.05153,15.284671,110.56392,204.85727,-174.57187,208.40001,-130.62622,29.995989,186.56316,-86.83192,-204.93172,-193.99704
2132,-153.69254,-178.07373,-155.43095,-127.37331,151.35965,129.92262,191.66357,67.0505,77.7522,156.83757,-167.71048,162.04117,214.97815,95.882576,92.71713,204.4622,-196.83951,-209.17781,103.173874,146.58226,197.05153,15.284671,110.56392,204.85727,-174.57187,208.40001,-130.62622,29.995989,186.56316,-86.83192,-204.93172,-193.99704
5078,-153.69254,-178.07375,-155.43095,-127.37331,151.35965,129.92264,191.66359,67.0505,77.7522,156.83759,-167.71048,162.04117,214.97815,95.882576,92.717125,204.4622,-196.83951,-209.17781,103.173874,146.58228,197.05153,15.284672,110.56392,204.85727,-174.57187,208.40001,-130.62622,29.995989,186.56316,-86.83192,-204.93172,-193.99704
6390,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
7210,-153.69128,-178.07051,-155.42838,-127.37222,151.35806,129.92084,191.65982,67.050095,77.749886,156.83473,-167.70776,162.03787,214.97386,95.88162,92.716095,204.45888,-196.83601,-209.1747,103.17296,146.58046,197.04817,15.283211,110.561516,204.85413,-174.5696,208.39613,-130.62407,29.996128,186.56041,-86.831,-204.9285,-193.99377
397,-219.25642,-249.95804,-219.03596,-180.09897,211.42184,182.86464,269.09106,94.93579,109.48595,219.66678,-236.97527,228.62018,304.92624,137.26385,132.37053,288.3508,-277.60532,-294.97168,146.70036,208.50526,277.7987,22.034208,156.30203,288.01663,-244.92021,293.33533,-187.25658,43.40946,264.86108,-125.78355,-291.68665,-271.81958
4276,-142.24168,-165.50899,-144.316,-118.16263,140.85748,120.67082,178.12439,62.17626,72.20205,145.85378,-155.60854,150.4038,199.26277,88.65815,85.79254,189.80295,-182.72563,-194.18074,95.572365,135.76613,182.93684,14.105767,102.56856,190.32063,-162.27486,193.54738,-120.73813,27.659655,172.88322,-80.03468,-189.77695,-180.39488
4864,-96.419395,-115.174614,-99.81406,-81.28878,98.74417,83.61463,123.8553,42.642315,49.972645,101.83416,-107.16656,103.79446,136.3657,59.769703,58.092884,131.10309,-126.2175,-134.09952,65.15325,92.4828,126.397415,9.416843,70.54575,132.07762,-113.00583,134.0098,-81.2001,18.343088,118.127266,-52.890633,-129.13506,-125.89261
6841,-99.53886,-118.59855,-102.840126,-83.800026,101.616005,86.1375,127.54767,43.974804,51.479916,104.82945,-110.46017,106.9624,140.63812,61.734207,59.976498,135.09544,-130.05905,-138.18895,67.22412,95.42677,130.24297,9.727603,72.7219,136.04219,-116.36096,138.06181,-83.88436,18.97673,121.85094,-54.73292,-133.25671,-129.60175
2862,-236.94852,-269.34787,-236.19386,-194.32442,227.61816,197.1469,289.97046,102.45605,118.04201,236.61333,-255.66159,246.5791,329.19412,148.43259,143.07132,310.98132,-299.39258,-318.1108,158.44629,225.21405,299.57712,23.855314,168.63857,310.44583,-263.89267,316.2387,-202.54124,47.03507,285.98425,-136.29845,-315.09503,-292.81232
4112,-291.08362,-328.6663,-288.68365,-237.84804,277.16226,240.84364,353.83688,125.460075,144.20958,288.45746,-312.82785,301.51944,403.4407,182.6076,175.81303,380.21716,-366.04544,-388.8937,194.3872,276.33813,366.19824,29.42438,206.3773,379.06055,-321.92776,386.29517,-249.31326,58.137203,350.6077,-168.4742,-386.71582,-357.03653
1267,-81.8232,-99.09165,-85.61359,-69.52902,85.26848,71.78123,106.49581,36.40098,42.876293,87.75782,-91.71505,88.909584,116.30777,50.576385,49.27263,112.367615,-108.186325,-114.91244,55.460243,78.69012,108.343445,7.939378,60.319927,113.46723,-97.26618,114.96675,-68.62028,15.393189,100.67041,-44.282124,-109.80928,-108.4675
3114,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
3665,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
7250,-58.649406,-73.30688,-62.909477,-50.800785,63.669334,52.87741,78.59324,26.43085,31.476254,65.15486,-67.03188,65.0426,84.23025,35.972507,35.236664,82.39431,-79.35276,-84.24878,40.060112,56.72275,79.44161,5.537839,43.936752,83.65927,-72.09745,84.400894,-48.58902,10.76249,72.84504,-30.698713,-78.98023,-80.489105
2304,-147.26837,-170.96672,-149.15414,-122.20312,145.44199,124.71937,183.9872,64.30603,74.57883,150.61273,-160.88254,155.44055,206.07922,91.82205,88.81141,196.17194,-188.86206,-200.72173,98.917854,140.49054,189.05759,14.562889,106.034904,196.64232,-167.64774,199.99632,-125.0222,28.70261,178.85916,-83.01699,-196.36438,-186.29318
6889,-236.94849,-269.34784,-236.19383,-194.3244,227.61813,197.14688,289.97043,102.45604,118.04199,236.6133,-255.66156,246.57907,329.1941,148.43257,143.0713,310.9813,-299.39255,-318.11078,158.44627,225.21402,299.5771,23.855312,168.63855,310.4458,-263.89267,316.23868,-202.54123,47.035065,285.98422,-136.29843,-315.095,-292.8123
7670,-91.18118,-109.3795,-94.69933,-77.06796,93.90469,79.36032,117.59562,40.404877,47.400005,96.76059,-101.602516,98.424034,129.13016,56.467037,54.921505,124.35543,-119.71999,-127.19577,61.674725,87.52286,119.8918,8.862603,66.85538,125.37893,-107.34709,127.14737,-76.66486,17.289392,111.845375,-49.79502,-122.17472,-119.61572
6161,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
1143,-147.26819,-170.96652,-149.15398,-122.20298,145.44182,124.71922,183.987,64.305954,74.57874,150.61258,-160.88234,155.44037,206.07898,91.821945,88.81131,196.1717,-188.86186,-200.72151,98.91774,140.49039,189.05737,14.562868,106.03478,196.64209,-167.64755,199.9961,-125.02205,28.702576,178.85896,-83.016884,-196.36415,-186.29297
7920,-99.54456,-118.611084,-102.85036,-83.805084,101.623276,86.14448,127.56263,43.976997,51.488808,104.840965,-110.471016,106.97545,140.65492,61.73847,59.981285,135.10887,-130.0727,-138.20143,67.228,95.43466,130.2569,9.733249,72.73102,136.05496,-116.370415,138.07713,-83.893616,18.976522,121.861885,-54.737103,-133.26991,-129.61513
8013,-152.65172,-176.93196,-154.42088,-126.53615,150.40533,129.08192,190.4334,66.607544,77.247986,155.83958,-166.61061,160.98376,213.55013,95.22589,92.087715,203.13004,-195.55693,-207.81511,102.48292,145.59918,195.76892,15.177609,109.83746,203.53618,-173.45444,207.05058,-129.72745,29.783491,185.31989,-86.21399,-203.55434,-192.76108
8256,-153.6926,-178.07379,-155.43098,-127.37334,151.3597,129.92267,191.66364,67.050514,77.75221,156.83762,-167.71053,162.04121,214.9782,95.8826,92.71715,204.46227,-196.83955,-209.17786,103.173904,146.5823,197.05157,15.284677,110.56395,204.8573,-174.57191,208.40009,-130.62625,29.995998,186.5632,-86.83194,-204.93176,-193.9971
2035,-276.49646,-312.68085,-274.539,-226.12077,263.81314,229.06853,336.62646,119.26247,137.15738,274.4861,-297.4231,286.7133,383.43152,173.39879,166.99033,361.5594,-348.08392,-369.82056,184.70251,262.56158,348.24585,27.922123,196.2069,360.57123,-306.2905,367.41705,-236.7082,55.145294,333.19354,-159.80383,-367.41525,-339.72913
1799,-354.51385,-398.1301,-350.1529,-288.83762,335.18463,292.03375,428.60593,152.39854,174.82689,349.16373,-379.776,365.8469,490.3835,222.64526,214.16322,461.29596,-444.09735,-471.78775,236.50316,336.2271,444.20096,35.91522,250.5652,459.4089,-389.89328,468.31885,-304.0924,71.16401,426.30066,-206.17601,-470.59494,-432.24136
2302,-386.84283,-433.5701,-381.50482,-314.82526,364.77292,318.13016,466.76282,166.13568,190.46858,380.14545,-413.91653,398.6796,534.74664,243.05525,233.724,502.663,-483.91266,-514.05927,257.9597,366.7662,484.00473,39.265213,273.11212,500.3981,-424.543,510.1641,-332.05402,77.792595,464.89307,-225.39073,-513.3903,-470.61975
5673,-198.44276,-227.14384,-198.84828,-163.36261,192.36331,166.06105,244.52197,86.086754,99.41706,199.72743,-214.98979,207.48978,276.37457,124.12518,119.78177,261.7248,-251.97067,-267.74506,132.88226,188.84811,252.1733,19.8913,141.78647,261.62527,-222.59541,266.38452,-169.27644,39.146744,240.0085,-113.41475,-264.14703,-247.12018
3557,-198.39212,-227.05687,-198.77634,-163.32004,192.30511,166.01068,244.41988,86.06334,99.36104,199.64673,-214.9137,207.40085,276.2606,124.089516,119.742226,261.62695,-251.87556,-267.6547,132.85066,188.78763,252.07349,19.85723,141.72649,261.53104,-222.52606,266.27982,-169.2067,39.144516,239.92943,-113.38218,-264.04822,-247.02399
1003,-362.8962,-407.3353,-358.29288,-295.57614,342.86502,298.80228,438.52307,155.96532,178.9,357.21558,-388.63794,374.38077,501.90884,227.93929,219.24219,472.04193,-454.4371,-482.75952,242.0623,344.152,454.5447,36.80309,256.42276,470.05502,-398.88373,479.1885,-311.36078,72.876686,436.31348,-211.15714,-481.71127,-442.21475
124,-260.88614,-295.5793,-259.40567,-213.57059,249.5279,216.46959,318.21457,112.62915,129.61491,259.53943,-280.94147,270.8744,362.02652,163.54416,157.54938,341.59784,-328.86774,-349.41254,174.33873,247.82057,329.03873,26.318512,185.32747,340.78864,-289.5578,347.22034,-223.22253,51.942947,314.56134,-150.52577,-346.76575,-321.2128
196,-126.569336,-148.25648,-129.0641,-105.55138,126.45658,107.98739,159.5182,55.501686,64.55441,130.76453,-139.00679,134.41397,177.68286,78.76777,76.30486,169.68538,-163.35309,-173.60736,85.169075,120.943016,163.55594,12.453676,91.582466,170.37141,-145.41211,173.14487,-107.17202,24.477882,154.12645,-70.73289,-168.98892,-161.71681
2034,-126.569336,-148.25648,-129.0641,-105.55138,126.45658,107.98739,159.5182,55.501686,64.55441,130.76453,-139.00679,134.41397,177.68286,78.76777,76.30486,169.68538,-163.35309,-173.60736,85.169075,120.943016,163.55594,12.453676,91.582466,170.37141,-145.41211,173.14487,-107.17202,24.477882,154.12645,-70.73289,-168.98892,-161.71681
2500,-260.88654,-295.5797,-259.406,-213.57089,249.52824,216.46986,318.215,112.62931,129.6151,259.53976,-280.94186,270.87476,362.027,163.54439,157.5496,341.5983,-328.86816,-349.413,174.33897,247.82092,329.03915,26.318546,185.32773,340.7891,-289.5582,347.2208,-223.22285,51.94302,314.56177,-150.52599,-346.76624,-321.21323
2624,-260.88632,-295.57953,-259.40585,-213.57074,249.52806,216.46974,318.21475,112.62923,129.615,259.5396,-280.94165,270.87457,362.02676,163.54428,157.5495,341.59808,-328.86798,-349.41275,174.33885,247.82077,329.03897,26.318531,185.32759,340.78888,-289.55798,347.22058,-223.22269,51.94298,314.56155,-150.5259,-346.766,-321.21298
2863,-260.88724,-295.58054,-259.4067,-213.57149,249.52892,216.47049,318.21588,112.62962,129.61545,259.54053,-280.9426,270.8755,362.02805,163.54488,157.55006,341.59927,-328.8691,-349.41397,174.33945,247.82161,329.04007,26.318623,185.32823,340.79,-289.559,347.22174,-223.22348,51.943172,314.56268,-150.52643,-346.76724,-321.2141
4474,-126.569336,-148.25648,-129.0641,-105.55138,126.45658,107.98739,159.5182,55.501686,64.55441,130.76453,-139.00679,134.41397,177.68286,78.76777,76.30486,169.68538,-163.35309,-173.60736,85.169075,120.943016,163.55594,12.453676,91.582466,170.37141,-145.41211,173.14487,-107.17202,24.477882,154.12645,-70.73289,-168.98892,-161.71681
4800,-260.88632,-295.57953,-259.40585,-213.57074,249.52805,216.46973,318.21478,112.62922,129.615,259.5396,-280.94165,270.87457,362.02676,163.54428,157.54948,341.59808,-328.86798,-349.41278,174.33885,247.82074,329.03897,26.318533,185.32759,340.78885,-289.55798,347.22058,-223.22269,51.94298,314.56155,-150.52588,-346.766,-321.21298
5024,-126.569336,-148.25648,-129.0641,-105.55138,126.45658,107.98739,159.5182,55.501686,64.55441,130.76453,-139.00679,134.41397,177.68286,78.76777,76.30486,169.68538,-163.35309,-173.60736,85.169075,120.943016,163.55594,12.453676,91.582466,170.37141,-145.41211,173.14487,-107.17202,24.477882,154.12645,-70.73289,-168.98892,-161.71681
5260,-267.1172,-302.39008,-265.4351,-218.57933,255.22574,221.49263,325.5442,115.27776,132.61082,265.49088,-287.50854,277.1793,370.54892,167.47624,161.3148,349.55112,-336.52188,-357.54642,178.47523,253.69882,336.68942,26.9465,189.65747,348.6717,-296.2292,355.26297,-228.59532,53.224506,321.9883,-154.22746,-354.99426,-328.58795
7158,-260.8864,-295.5796,-259.40594,-213.5708,249.52815,216.46982,318.21487,112.629265,129.61504,259.5397,-280.94177,270.87466,362.0269,163.54433,157.54955,341.5982,-328.86807,-349.4129,174.33891,247.82083,329.03906,26.318539,185.32765,340.789,-289.55807,347.22067,-223.22276,51.943005,314.56168,-150.52594,-346.7661,-321.2131
604,-104.755646,-124.34452,-107.91642,-88.00037,106.42199,90.36376,133.74757,46.201096,54.021503,109.856926,-115.984245,112.28399,147.81381,65.022224,63.13094,141.7917,-136.50577,-145.04338,70.68778,100.358185,136.69542,10.265759,76.37849,142.68898,-121.981186,144.86243,-88.388916,20.032469,128.09267,-57.81843,-140.16937,-135.82431
2008,-119.28795,-140.27113,-122.001526,-99.69323,119.771,102.104836,150.91154,52.398182,61.03251,123.782166,-131.31796,127.02101,167.70357,74.17766,71.90469,160.36943,-154.38622,-164.0713,80.33595,114.06897,154.58444,11.715095,86.50373,161.1284,-137.59085,163.70145,-100.89442,22.994127,145.43323,-66.41826,-159.3619,-153.07002
3255,-131.83289,-154.08772,-134.21355,-109.78929,131.30638,112.26055,165.81572,57.743572,67.15844,135.86847,-144.6096,139.82657,184.98146,82.09295,79.49919,176.4784,-169.89777,-180.54662,88.66276,125.93517,170.10585,13.037951,95.3018,177.10532,-151.0946,180.04407,-111.75349,25.537468,160.4493,-73.85943,-176.00433,-168.02963
3300,-260.88614,-295.5793,-259.40567,-213.57059,249.5279,216.46959,318.21457,112.62915,129.61491,259.53943,-280.94147,270.8744,362.02652,163.54416,157.54938,341.59784,-328.86774,-349.41254,174.33873,247.82057,329.03873,26.318512,185.32747,340.78864,-289.5578,347.22034,-223.22253,51.942947,314.56134,-150.52577,-346.76575,-321.2128
5222,-126.569336,-148.25648,-129.0641,-105.55138,126.45658,107.98739,159.5182,55.501686,64.55441,130.76453,-139.00679,134.41397,177.68286,78.76777,76.30486,169.68538,-163.35309,-173.60736,85.169075,120.943016,163.55594,12.453676,91.582466,170.37141,-145.41211,173.14487,-107.17202,24.477882,154.12645,-70.73289,-168.98892,-161.71681
5705,-260.8867,-295.57993,-259.4062,-213.57103,249.5284,216.47003,318.2152,112.62939,129.61517,259.53998,-280.94205,270.87497,362.02728,163.54451,157.54971,341.59854,-328.8684,-349.41324,174.3391,247.82109,329.0394,26.318567,185.32787,340.7893,-289.55838,347.22104,-223.223,51.943058,314.562,-150.5261,-346.76648,-321.21344
6956,-188.03609,-215.7354,-188.75322,-154.99396,182.83185,157.65848,232.23447,81.66127,94.38109,189.75626,-203.9962,196.92311,262.09802,117.5564,113.48754,248.4104,-239.15195,-254.12926,125.97344,179.0194,239.35828,18.81978,134.5275,248.42758,-211.43102,252.90562,-160.28717,37.016712,227.58125,-107.23123,-250.37698,-234.76909
7457,-179.71077,-206.60742,-180.67651,-148.29884,175.2051,150.93593,222.40273,78.120415,90.351395,181.77817,-195.20068,188.4688,250.6762,112.30168,108.45221,237.7581,-228.89622,-243.23503,120.44641,171.1564,229.1049,17.962587,128.71968,237.86804,-202.49808,242.12038,-153.09619,35.313446,217.6387,-102.284904,-239.36066,-224.88727
7474,-131.83289,-154.08772,-134.21355,-109.78929,131.30638,112.26055,165.81572,57.743572,67.15844,135.86847,-144.6096,139.82657,184.98146,82.09295,79.49919,176.4784,-169.89777,-180.54662,88.66276,125.93517,170.10585,13.037951,95.3018,177.10532,-151.0946,180.04407,-111.75349,25.537468,160.4493,-73.85943,-176.00433,-168.02963
909,-126.569336,-148.25648,-129.0641,-105.55138,126.45658,107.98739,159.5182,55.501686,64.55441,130.76453,-139.00679,134.41397,177.68286,78.76777,76.30486,169.68538,-163.35309,-173.60736,85.169075,120.943016,163.55594,12.453676,91.582466,170.37141,-145.41211,173.14487,-107.17202,24.477882,154.12645,-70.73289,-168.98892,-161.71681
8143,-126.569336,-148.25648,-129.0641,-105.55138,126.45658,107.98739,159.5182,55.501686,64.55441,130.76453,-139.00679,134.41397,177.68286,78.76777,76.30486,169.68538,-163.35309,-173.60736,85.169075,120.943016,163.55594,12.453676,91.582466,170.37141,-145.41211,173.14487,-107.17202,24.477882,154.12645,-70.73289,-168.98892,-161.71681
125,-69.29729,-85.23303,-73.39426,-59.4216,73.64981,61.594463,91.5217,31.029028,36.76656,75.62148,-78.4238,76.089745,99.054596,42.688667,41.701797,96.24387,-92.6711,-98.39877,47.136215,66.84249,92.803604,6.677376,51.51422,97.437,-83.712906,98.54645,-57.828785,12.873585,85.66698,-36.923275,-93.20392,-93.44348
2390,-69.20134,-85.09007,-73.27399,-59.341488,73.54405,61.506893,91.35595,30.982748,36.683056,75.48937,-78.29683,75.94668,98.87044,42.623928,41.63199,96.079216,-92.514435,-98.244644,47.07631,66.737045,92.63839,6.6322517,51.418736,97.2767,-83.59157,98.374306,-57.71309,12.86446,85.532425,-36.866356,-93.03744,-93.2831
2864,-68.24546,-84.059395,-72.361244,-58.571316,72.66889,60.73457,90.25132,30.577261,36.246284,74.59297,-77.300705,75.00316,97.594154,42.02565,41.06469,94.88086,-91.35885,-97.004135,46.436554,65.84441,91.48919,6.566859,50.767693,96.08152,-82.56858,97.15478,-56.918644,12.663902,84.40132,-36.306274,-91.802475,-92.17092
5025,-69.2995,-85.23545,-73.396385,-59.423378,73.651855,61.59625,91.524315,31.029974,36.76762,75.6236,-78.426125,76.09197,99.057594,42.690056,41.703125,96.24668,-92.6738,-98.401665,47.13768,66.84457,92.80631,6.6775794,51.51575,97.4398,-83.71528,98.54931,-57.830666,12.874032,85.6696,-36.924564,-93.20682,-93.4461
5445,-57.378586,-71.93121,-61.695892,-49.775337,62.488636,51.855797,77.112465,25.87556,30.894863,63.950603,-65.71175,63.780624,82.53433,35.176426,34.474472,80.78764,-77.81615,-82.59919,39.218296,55.535328,77.898636,5.442646,43.074745,82.055954,-70.7362,82.77424,-47.521217,10.501259,71.3508,-29.966595,-77.32681,-78.990234
197,-69.2995,-85.23545,-73.396385,-59.423378,73.651855,61.59625,91.524315,31.029974,36.76762,75.623604,-78.426125,76.09198,99.057594,42.690056,41.703125,96.24668,-92.6738,-98.401665,47.13768,66.84457,92.80631,6.6775794,51.51575,97.4398,-83.71528,98.54931,-57.830666,12.874032,85.6696,-36.924564,-93.20682,-93.4461
3435,-69.29536,-85.23089,-73.392365,-59.42004,73.64802,61.592888,91.51939,31.028198,36.765617,75.619606,-78.421745,76.08776,99.05193,42.68745,41.700626,96.24138,-92.6687,-98.396225,47.134933,66.84066,92.8012,6.6771803,51.51286,97.43452,-83.71081,98.54391,-57.827118,12.873197,85.66466,-36.92214,-93.201355,-93.441154
5741,-68.246414,-84.06046,-72.36218,-58.57209,72.66978,60.735348,90.252464,30.577671,36.246754,74.5939,-77.30173,75.00414,97.59548,42.026253,41.06527,94.882095,-91.36004,-97.0054,46.43719,65.84532,91.49039,6.5669556,50.768368,96.08275,-82.56962,97.156044,-56.919468,12.664094,84.40247,-36.30684,-91.80374,-92.17207
